,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
297044,0cb8a39a1ce749e9961a9314057fafe2503ee2e8,2017-09-07 14:48:46,28.974140000000002,-97.1848616666667,329.0,7149475.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613948/DSC_3090_3ac13849-7dca-4f8f-ad49-b8422b38cfd2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613948/DSC_3090_3ac13849-7dca-4f8f-ad49-b8422b38cfd2.jpg
297435,33c79711f87d18ff5e9814884e4e5a66151184b0,2017-09-08 10:21:25,29.472195000000003,-95.5331066666667,376.0,14626044.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613897/DSC_4404_9fb013ae-ab75-47ea-a93c-59f462ceee9e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613897/DSC_4404_9fb013ae-ab75-47ea-a93c-59f462ceee9e.jpg
298003,0758be6358be56f9158921db515802118cb14155,2017-09-07 15:10:30,29.294178333333303,-97.309115,464.0,8412205.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613948/DSC_3425_97065ce3-7038-4a0f-97ba-fcb21b0ac857.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613948/DSC_3425_97065ce3-7038-4a0f-97ba-fcb21b0ac857.jpg
298387,810d3c260cc991f1852c9aa775910f3d407c0582,2017-09-08 11:22:38,30.045153333333303,-94.84254666666669,5.0,7545403.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613891/DSC_3986_53814f37-8a54-4659-aa73-5db169b3258d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613891/DSC_3986_53814f37-8a54-4659-aa73-5db169b3258d.jpg
299301,372a14161fdc19fac9b8cf90e72a41c95ab37099,2017-09-08 09:13:23,29.7431466666667,-95.298425,321.0,4026858.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613900/DSC_5889_032c8ebc-db42-44a8-8f71-2ad8da31d705.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613900/DSC_5889_032c8ebc-db42-44a8-8f71-2ad8da31d705.jpg
300304,7e64c3875b61f5ad3592fc49813855c7bff731b7,2017-09-15 10:23:25,18.3824583333333,-65.89033,361.0,12335767.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613741/DSC_4570_76009614-7a2a-4cc4-828f-c9f3a5075117.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613741/DSC_4570_76009614-7a2a-4cc4-828f-c9f3a5075117.jpg
301344,12d903700bd58bb9d4364af214e25a5f4a35dc75,2017-09-08 18:39:12,30.1349983333333,-93.8661133333333,355.0,14185374.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_6239_84700b87-336a-4acb-b9e6-61014cb1b252.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_6239_84700b87-336a-4acb-b9e6-61014cb1b252.jpg
302233,be83a854606945cfc800b3f21c67a8d323d20c12,2017-09-08 12:21:01,30.269518333333302,-93.73262333333331,325.0,8547389.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613891/DSC_4655_59bbfc4b-27c3-407b-a88a-a211fcba8822.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613891/DSC_4655_59bbfc4b-27c3-407b-a88a-a211fcba8822.jpg
303129,1844e416e0354fea2eeb0dafc7db8a9ff93dc432,2017-09-01 17:19:11,30.119390000000003,-94.0322383333333,283.0,12031524.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613551/DSC_0615_733648a6-8006-4a4a-ac2a-a0bec8af4a69.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613551/DSC_0615_733648a6-8006-4a4a-ac2a-a0bec8af4a69.jpg
303997,b552832355ce39f93b6f8038b628c78f0767d926,2017-09-08 12:56:38,29.938406666666697,-94.02464,314.0,7669213.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613891/DSC_4958_bdd501d9-12aa-4034-af10-af5ca8125aff.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613891/DSC_4958_bdd501d9-12aa-4034-af10-af5ca8125aff.jpg
304386,a02fd75e3325c9c7bf37ec05f17850891f0d15e2,2017-09-08 13:12:33,30.017459999999996,-94.1787483333333,270.0,7937667.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613891/DSC_5049_db0bfa09-2ae3-4e00-be39-44e69648872a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613891/DSC_5049_db0bfa09-2ae3-4e00-be39-44e69648872a.jpg
308330,abcf1a686744ffbd63db3a04a5fad04d2a2a954d,2017-09-08 13:45:07,30.034059999999997,-95.1207683333333,292.0,8152934.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613892/020_9686_bba51ba8-ade4-488f-bb77-bc17641de5a5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613892/020_9686_bba51ba8-ade4-488f-bb77-bc17641de5a5.jpg
311097,715069bb01dd619693d2fa6b844d00252f41a98d,2017-09-08 19:45:16,30.153551666666697,-93.7979683333333,326.0,14129495.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613901/DSC_7933_6c324413-d8c1-44f5-943d-15cdaf4c0d1b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613901/DSC_7933_6c324413-d8c1-44f5-943d-15cdaf4c0d1b.jpg
313585,14a3d4c4958604f7ee86bb2570784a1e2f8074fc,2017-09-08 15:18:48,29.786440000000002,-93.9849933333333,335.0,4514034.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_5113_9912e2da-c1b1-4a9f-952e-14ad10156969.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_5113_9912e2da-c1b1-4a9f-952e-14ad10156969.jpg
314018,fd44dbf722f66243330a9e7efa599ece3f9978d8,2017-09-08 15:32:33,29.8000566666667,-93.9573683333333,348.0,5809532.0,2992.0,2000.0,s3://ladi/Images/FEMA_CAP/9073/613894/DSC_5330_3b4e70e7-5f7c-4ef6-a08d-9f8330413297.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613894/DSC_5330_3b4e70e7-5f7c-4ef6-a08d-9f8330413297.jpg
320410,7573cf62893d5ed7ec08c2084809f22999a159b0,2017-09-10 09:40:04,30.5951416666667,-94.0726333333333,319.0,7899696.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613828/020_3221_caf3f230-fde8-4504-9c7b-33754ea93cc5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613828/020_3221_caf3f230-fde8-4504-9c7b-33754ea93cc5.jpg
328705,1d9eb8da9bf36f5f8f69534e9d84b53c47613d70,2017-10-14 11:15:25,18.224429999999998,-66.652885,941.0,4740692.0,3600.0,2400.0,s3://ladi/Images/FEMA_CAP/9075/614113/A0116_AP_e6557cdf-048a-4fba-9927-f94cc5b3fba4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614113/A0116_AP_e6557cdf-048a-4fba-9927-f94cc5b3fba4.jpg
332948,1103e51f9782d56dc16b4498d3785fccbb04bfb0,2015-10-08 12:23:32,33.704596666666696,-79.8847433333333,360.0,6402369.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/1013/20195/DSC_0456_5edad839-d330-4295-85b4-4d4acfef75c1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/1013/20195/DSC_0456_5edad839-d330-4295-85b4-4d4acfef75c1.jpg
335648,11b0637417c92f2fe954413fd3b6b814c14e6387,2017-08-31 15:47:07,27.740470000000002,-97.536715,351.0,13348846.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613531/DSC_0476_1b4b4442-9917-497d-8053-17a0700cacba.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613531/DSC_0476_1b4b4442-9917-497d-8053-17a0700cacba.jpg
340582,46f54286d5251f440ff1f89318c007c402b251bd,2016-10-18 17:32:00,34.3293666666667,-79.0562,477.0,6419727.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3043/291673/DSC_4892_c2e140fd-1557-4e54-bf99-3d5ed9e6acc0.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291673/DSC_4892_c2e140fd-1557-4e54-bf99-3d5ed9e6acc0.jpg
343310,41a625c7d39e393911aeea324a80db1e43ce8f3a,2017-09-01 21:23:49,30.601128333333303,-94.0896333333333,255.0,13331313.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613543/DSC_0163_75591ddd-f607-4f31-96b6-bb123de24921.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613543/DSC_0163_75591ddd-f607-4f31-96b6-bb123de24921.jpg
347377,3791d3636fc77c50caaf757077152984dfae544e,2016-10-16 11:01:10,32.0339283333333,-81.0667983333333,470.0,3123555.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3045/291649/DSC_0201_f8b9184d-d9e4-4be1-8cb9-cd8fe0236d43.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291649/DSC_0201_f8b9184d-d9e4-4be1-8cb9-cd8fe0236d43.jpg
350793,b31b24f8a5543bc496ebd04f4dad766dff4f9a8f,2017-09-17 13:33:41,28.054251666666698,-82.8279016666667,341.0,12264612.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613810/DSC_1546_f9d72d6d-549a-49e3-9972-2946cb58b50d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613810/DSC_1546_f9d72d6d-549a-49e3-9972-2946cb58b50d.jpg
354771,cd679a136c3a833aa116e83b648a93e7bd778448,2017-08-31 16:48:41,27.6523816666667,-97.5229766666667,344.0,14834958.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613531/DSC_1227_a6c98296-989f-45f0-b127-b5051a1ed6a9.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613531/DSC_1227_a6c98296-989f-45f0-b127-b5051a1ed6a9.jpg
356261,f2c646c17608c9b6bc84ae657dd1faa9104f7703,2016-10-09 15:58:58,31.6004133333333,-81.3603583333333,525.0,5737464.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291506/DSC_0347_bde2a339-2f92-4b94-a891-6816a1eb7b06.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291506/DSC_0347_bde2a339-2f92-4b94-a891-6816a1eb7b06.jpg
360770,6e1f86e82b7aa5058d735ef42b5cc63f42e82128,2017-09-01 22:12:46,30.6888283333333,-94.084905,388.0,12044459.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613543/DSC_0811_253cc64a-50d8-4831-842b-112866ce1b7d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613543/DSC_0811_253cc64a-50d8-4831-842b-112866ce1b7d.jpg
365674,555989e2aca673f95e0784a77a1bdd980790a0e0,2017-09-25 08:42:29,18.268725,-66.7155055555556,1369.0,3507957.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9075/613986/A0046V-0_a9b06eca-a3d9-4fe6-9394-03301f2ee161.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613986/A0046V-0_a9b06eca-a3d9-4fe6-9394-03301f2ee161.jpg
369897,fc3380113522db72c160c14e91151319a1d149e9,2018-10-13 20:55:26,30.785320000000002,-85.38251,349.0,10762067.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9099/615193/DSC_3761_bda3e5f3-9da6-4e98-b5da-f4f0eaabf86b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615193/DSC_3761_bda3e5f3-9da6-4e98-b5da-f4f0eaabf86b.jpg
372476,9b33afa43c949071a0178ddcf087b0e7c13b4e26,2016-10-09 14:50:25,33.778123333333305,-78.7925616666667,314.0,5716034.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3047/291503/DSC_0116_97013ad4-14e6-405a-830e-ff228720cd43.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3047/291503/DSC_0116_97013ad4-14e6-405a-830e-ff228720cd43.jpg
372517,0cd7a93b7089eac752bcacc8bbe4bc72b075168d,2016-10-11 16:10:01,34.3241783333333,-78.224085,520.0,6349174.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291560/DSC_0029_2638d22e-0fa1-46e5-86ca-be5081700707.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291560/DSC_0029_2638d22e-0fa1-46e5-86ca-be5081700707.jpg
374960,35797f041976683a1a72bac03c17258bb0a111d1,2017-09-16 11:24:38,28.3082416666667,-82.24421,390.0,6530002.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9074/613783/ABW_0403_3f653f28-5185-4ef7-84d3-1f2bd10b18c6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613783/ABW_0403_3f653f28-5185-4ef7-84d3-1f2bd10b18c6.jpg
377045,cf9082feb3a08bae332259f32eb6f4d40eb0e870,2017-10-17 10:34:54,18.2011716666667,-66.0441183333333,805.0,7368691.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614127/A0030_AP_842cdf33-f392-45d6-b5c2-b140fc54b2b2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614127/A0030_AP_842cdf33-f392-45d6-b5c2-b140fc54b2b2.jpg
382458,8ee0a70e95b4b64b414502eb3f232cacaa3c17bb,2017-09-27 16:49:14,18.465146666666698,-66.72493,275.0,7249184.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/613998/A0013-79_2b6f69c6-1437-4c3f-b005-f68b203a2e90.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/613998/A0013-79_2b6f69c6-1437-4c3f-b005-f68b203a2e90.jpg
388226,b01092cf5ae5dc517717c7e2893522783170f14f,2016-10-09 16:50:43,31.78319,-81.13361,470.0,6217758.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291508/DSC_1937_11e85ce7-f461-474c-8de9-53c30298b8af.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291508/DSC_1937_11e85ce7-f461-474c-8de9-53c30298b8af.jpg
389501,b5ab1ebbfaf80c9b66e79f884eb078c58a6ce386,2017-09-17 17:00:51,28.2532716666667,-81.43075999999999,315.0,6070940.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613818/DSC_7348_4a810182-7da9-4213-96a6-f29b934957e3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613818/DSC_7348_4a810182-7da9-4213-96a6-f29b934957e3.jpg
393887,270b22cc5da827bf1b049c423e6e74ba5192bdd4,2016-10-09 17:17:35,32.0171066666667,-81.0285683333333,452.0,6272294.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3045/291518/DSC_0168_6d5a62da-f1e5-4b9c-8422-d6fb4997f58b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3045/291518/DSC_0168_6d5a62da-f1e5-4b9c-8422-d6fb4997f58b.jpg
394179,0204c5ebff333ff911c1036181f967e0d84d5f6c,2016-10-15 12:40:36,35.53333,-77.048815,492.0,5981139.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3043/291642/DSC_2162_820ecfcc-07c1-4497-8fb1-b959634ce27f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291642/DSC_2162_820ecfcc-07c1-4497-8fb1-b959634ce27f.jpg
395372,30d4c5dbd10d12ffa9eb089f6ebcfa0fb27cfc38,2016-10-11 15:40:39,32.4962483333333,-80.2940566666667,322.0,5466000.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3047/291584/DSC_0190_2572fdc4-ab25-44f0-85da-0b682cd22dd1.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3047/291584/DSC_0190_2572fdc4-ab25-44f0-85da-0b682cd22dd1.jpg
404592,8ca0e0fe6ca535c9abb708a6071077b944f0d0d5,2018-10-17 12:18:16,30.954723333333302,-85.154375,370.0,6839563.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9099/615225/DSC_0004_ea37acea-30e5-4d06-b276-7fdad6040bd6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9099/615225/DSC_0004_ea37acea-30e5-4d06-b276-7fdad6040bd6.jpg
404696,1bc4639e12bb885739e9a7236653bc3b2de1a2f9,2017-09-15 16:43:30,31.176379999999998,-81.3519366666667,321.0,6110812.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613752/DSC_6456_37157342-2fc9-4f89-9f53-ffc25742c5a2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613752/DSC_6456_37157342-2fc9-4f89-9f53-ffc25742c5a2.jpg
409269,550a79d876ded298e9f9e0669f56117c3d53338e,2016-10-16 13:53:09,35.556853333333294,-77.0840066666667,465.0,5755126.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291650/DSC_0241_e8236a55-ce6e-44cf-ab18-a1b398d7d4fc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291650/DSC_0241_e8236a55-ce6e-44cf-ab18-a1b398d7d4fc.jpg
413000,4bd14be46e7fda6fec9bd0fc1f0a24a26fe8c848,2017-10-17 12:02:05,18.3455783333333,-66.3614216666667,449.0,9988435.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614133/A0029_AP_c1655bcd-8a0f-40cf-a815-d45edeaf9031.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614133/A0029_AP_c1655bcd-8a0f-40cf-a815-d45edeaf9031.jpg
414671,b52467039289ea191b44c0085620262b56facc8a,2017-09-15 22:10:24,26.339554999999997,-81.5493016666667,412.0,7060495.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613754/DSC_0080_79767931-5a32-47cc-9b65-68b8a0cbe7c8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613754/DSC_0080_79767931-5a32-47cc-9b65-68b8a0cbe7c8.jpg
415746,cadb9599c52744066441a0639770ea1c6738db9e,2016-10-12 19:48:30,35.458138333333295,-77.659935,465.0,10943147.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/3043/291595/DSC_5838_ae21912e-8fe2-49be-8b34-3ba9a7739cdf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291595/DSC_5838_ae21912e-8fe2-49be-8b34-3ba9a7739cdf.jpg
416469,1816e7ace31b5832741e4a309f330e1c5ac2336e,2017-09-17 09:55:35,28.947293333333302,-80.85174,442.0,4965714.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9074/613788/DSC_0083_72321702-3d65-4f14-bdbd-870e6cb39b1b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613788/DSC_0083_72321702-3d65-4f14-bdbd-870e6cb39b1b.jpg
418721,c9da876bc0066af0af6644aaafa26ae6adc048da,2016-10-12 22:23:38,34.43889,-78.95436,446.0,6311612.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291596/DSC_0088_54354606-14a8-4b32-be2d-038213ac68b4.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291596/DSC_0088_54354606-14a8-4b32-be2d-038213ac68b4.jpg
420125,9341e57f64fdaf07a6fe259662184613c944b921,2017-10-17 15:54:59,18.451604999999997,-66.0056133333333,171.0,5233172.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614134/A0026_AP_405c13bd-3e4e-4ef2-8640-ec99084cd44d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614134/A0026_AP_405c13bd-3e4e-4ef2-8640-ec99084cd44d.jpg
427279,b00500086fa261245ffb015668bb34e069a23369,2017-09-15 17:54:49,26.607541666666698,-81.7500683333333,323.0,5239248.0,3696.0,2448.0,s3://ladi/Images/FEMA_CAP/9074/613755/DSC_2589_e0484611-22ba-47f1-aa31-47010c31c022.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613755/DSC_2589_e0484611-22ba-47f1-aa31-47010c31c022.jpg
427615,6d0210a017d7c15d0ed5855b4007e67f5d8fb91f,2017-09-15 17:56:15,26.6075466666667,-81.70548000000001,344.0,4842931.0,3696.0,2448.0,s3://ladi/Images/FEMA_CAP/9074/613755/DSC_2627_b84138c5-68d9-411e-92ed-02d45841e872.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613755/DSC_2627_b84138c5-68d9-411e-92ed-02d45841e872.jpg
429702,053e4def6b744edd9b902b0a3dd73b09c52fad7b,2016-10-13 18:04:32,35.899933333333294,-77.5469383333333,610.0,6341614.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3043/291610/DSC_0047_c9f51743-d0ac-48d8-9697-281786df8b66.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3043/291610/DSC_0047_c9f51743-d0ac-48d8-9697-281786df8b66.jpg
430582,433926a0e0a12ad4df975688905f508da2ce31b5,2019-09-03 15:55:55,34.718496666666695,-102.49085,1709.0,7494623.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9107/616203/DSC_7383_ad1f1e2e-fee6-469f-9780-1e74976209c5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616203/DSC_7383_ad1f1e2e-fee6-469f-9780-1e74976209c5.jpg
432427,5ea64263f9a58eedd71d1c2556a33d1f184d488a,2017-10-18 16:43:14,18.3363883333333,-66.776005,702.0,7545676.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614137/A0051_AP_7ff36533-ee1d-488c-aa4d-31b8e8a2e70d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614137/A0051_AP_7ff36533-ee1d-488c-aa4d-31b8e8a2e70d.jpg
436743,7b843dd5370a1879b99582b4b544818d3fe4933d,2017-10-18 17:16:25,18.137915,-66.1373233333333,940.0,5723333.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614140/A0069_AP_8e35b76c-232d-4c9e-bcbc-fe4d6a41aa7d.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614140/A0069_AP_8e35b76c-232d-4c9e-bcbc-fe4d6a41aa7d.jpg
440815,52acaea42e6924e31806334b4fa22ec37ad044bf,2017-09-16 14:52:29,32.77004,-79.80159499999999,538.0,12586441.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613762/DSC_0392_776b2118-5d15-424b-bb12-a6e9bfb22968.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613762/DSC_0392_776b2118-5d15-424b-bb12-a6e9bfb22968.jpg
441180,a0277bcdfa9124eca0342b928bfdb3a324d5059d,2017-09-16 09:43:13,25.93944,-81.376165,361.0,6114136.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613769/DSC_6369_9d518e0b-08c1-4f14-bdf6-383738af282f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613769/DSC_6369_9d518e0b-08c1-4f14-bdf6-383738af282f.jpg
441634,18072ea26f64a1ce218696132c8ab48a5b483ba7,2017-09-17 13:28:46,28.29066,-80.8012816666667,339.0,7389269.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/9074/613799/DSC_2380_865c3758-cab9-4b4e-9bff-548d07c26668.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613799/DSC_2380_865c3758-cab9-4b4e-9bff-548d07c26668.jpg
450890,417c108474aa2f0a82724468172fa925980629c9,2017-09-01 23:45:44,30.686490000000003,-93.63252,264.0,14691360.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613538/DSC_0265_4467ec0d-e989-4b8c-bd4f-254925e4e17a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613538/DSC_0265_4467ec0d-e989-4b8c-bd4f-254925e4e17a.jpg
450943,9be1d24bc4d90060cbedd42b112ddd41336610b7,2017-09-02 00:24:01,30.4109433333333,-93.7251616666667,312.0,13014418.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613538/DSC_1281_edd1379d-53d6-4170-b1c4-83c20a045318.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613538/DSC_1281_edd1379d-53d6-4170-b1c4-83c20a045318.jpg
451050,54d6d3e000b0b86ba45eaaedfb688954281c0d5a,2017-09-02 00:13:50,30.260298333333303,-93.7456516666667,312.0,14939556.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613538/DSC_1051_5f72ef35-01e5-4eca-8d8c-3128b2df9cdf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613538/DSC_1051_5f72ef35-01e5-4eca-8d8c-3128b2df9cdf.jpg
451930,ffaa4c2ac3c0e8721b60222f05da8ce16ef4c60c,2019-09-04 16:53:21,28.769779999999997,-95.6235666666667,262.0,14914459.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9107/616211/DSC_1246_d0006149-c641-4627-91a2-7f9ff1b178d6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616211/DSC_1246_d0006149-c641-4627-91a2-7f9ff1b178d6.jpg
462932,121efc476cce39fc827d1269593076eecb2e4133,2018-10-16 17:35:17,34.5914555555556,-79.0438,739.0,3505282.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/615223/VIRB0155_429a5cf9-f107-4a10-a5b4-a351b7358845.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615223/VIRB0155_429a5cf9-f107-4a10-a5b4-a351b7358845.jpg
468989,6875d61e46575633ad4ad6b50ffde71e08bcbeec,2018-05-05 14:19:31,38.89267833333329,-78.4873583333333,601.0,12722036.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/5/614514/181_2434_dad702ef-a4fe-4a44-9ff7-a095ad84f714.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/614514/181_2434_dad702ef-a4fe-4a44-9ff7-a095ad84f714.jpg
472348,fb579f423380dfc03fd0e0b22f9f66fa199e9e26,2018-11-23 14:22:38,34.6134472222222,-79.059875,4294967281.0,3473839.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/615428/VIRB0002_62c0d8c0-891a-4b2a-83ed-6b3db82f0b46.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0002_62c0d8c0-891a-4b2a-83ed-6b3db82f0b46.jpg
